Galaxy wrapper id	https://usegalaxy.eu usage	Galaxy tool ids	Description	bio.tool id	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper version	Conda id	Conda version	https://usegalaxy.org	https://usegalaxy.org.au	https://usegalaxy.eu
custom_pro_db	57	custom_pro_db	CustomProDB						To update	https://bioconductor.org/packages/release/bioc/html/customProDB.html	Proteomics	custom_pro_db	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tools/bumbershoot/custom_pro_db	1.22.0	bioconductor-rgalaxy	1.37.1	(1/1)	(1/1)	(1/1)
dbbuilder	161	dbbuilder	Protein Database Downloader						To update	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/dbbuilder	Proteomics	dbbuilder	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/dbbuilder	0.3.4	wget		(0/1)	(1/1)	(1/1)
decoyfasta	15		Galaxy tool wrapper for the transproteomic pipeline decoyFASTA tool.						To update		Proteomics	decoyfasta	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/decoyfasta				(0/1)	(0/1)	(0/1)
dialignr	1	dialignr	DIAlignR is an R package for retention time alignment of targeted mass spectrometric data, including DIA and SWATH-MS data. This tool works with MS2 chromatograms directly and uses dynamic programming for alignment of raw chromatographic traces. DIAlignR uses a hybrid approach of global (feature-based) and local (raw data-based) alignment to establish correspondence between peaks.						To update	https://github.com/shubham1637/DIAlignR	Proteomics	dialignr	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/dialignr	1.2.0	bioconductor-dialignr	2.10.0	(0/1)	(0/1)	(1/1)
diann	3	diann	DiaNN (DIA-based Neural Networks) is a software for DIA/SWATH data processing.						To update	https://github.com/vdemichev/DiaNN	Proteomics	diann	galaxyp	https://github.com/vdemichev/DiaNN	1.8.1			(0/1)	(1/1)	(1/1)
diapysef	11	diapysef	diapysef is a convenience package for working with DIA-PASEF data						To update	https://pypi.org/project/diapysef/	Proteomics	diapysef	galaxyp	https://github.com/galaxyproject/tools-iuc/tree/master/tools/diapysef	0.3.5.0	diapysef	1.0.10	(0/1)	(1/1)	(1/1)
diffacto	5	diffacto	Diffacto comparative protein abundance estimation						Up-to-date	https://github.com/statisticalbiotechnology/diffacto	Proteomics	diffacto	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/diffacto	1.0.6	diffacto	1.0.6	(0/1)	(0/1)	(1/1)
dropletutils	126	dropletutils_empty_drops, dropletutils_read_10x	De-composed DropletUtils functionality tools, based on https://github.com/ebi-gene-expression-group/dropletutils-scripts and DropletUtils 1.0.3						To update		Transcriptomics, RNA, Statistics, Sequence Analysis	suite_dropletutils	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/	1.0.4	dropletutils-scripts	0.0.5	(2/2)	(0/2)	(2/2)
eggnog_mapper	498	eggnog_mapper, eggnog_mapper_annotate, eggnog_mapper_search	eggnog-mapper fast functional annotation of novel sequences	eggnog-mapper-v2	eggNOG-mapper v2	EggNOG-mapper is a tool for fast functional annotation of novel sequences. It uses precomputed orthologous groups and phylogenies from the eggNOG database (http://eggnog5.embl.de) to transfer functional information from fine-grained orthologs only.	Homology-based gene prediction, Genome annotation, Fold recognition, Information extraction, Query and retrieval	Metagenomics, Phylogeny, Transcriptomics, Workflows, Sequence analysis	To update		Proteomics	eggnog_mapper	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/eggnog_mapper/eggnog_mapper	2.1.8	eggnog-mapper	2.1.12	(1/3)	(3/3)	(3/3)
eodie	4	eodie	Earth Observation Data Information Extractor						To update	https://eodie.readthedocs.io/	Climate Analysis	eodie	climate	https://gitlab.com/eetun-tiimi/EODIE	1.0.2	eodie		(0/1)	(0/1)	(1/1)
fasta_merge_files_and_filter_unique_sequences	461	fasta_merge_files_and_filter_unique_sequences	Concatenate FASTA database files together						To update	https://github.com/galaxyproteomics/tools-galaxyp/	Fasta Manipulation	fasta_merge_files_and_filter_unique_sequences	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/fasta_merge_files_and_filter_unique_sequences	1.2.0	python		(1/1)	(1/1)	(1/1)
fastq_quality_trimmer	459	cshl_fastq_quality_trimmer	FASTQ trimmer based on quality						To update	https://github.com/agordon/fastx_toolkit	Fastq Manipulation	fastq_quality_trimmer	ebi-gxa	https://github.com/ebi-gene-expression-group/container-galaxy-sc-tertiary/tree/develop/tools/qc/fastq_quality_trimmer	0.0.14+galaxy0	fastx_toolkit	0.0.14	(0/1)	(0/1)	(0/1)
feature_alignment	1	feature_alignment	TRIC integrates information from all available runs via a graph-based alignment strategy						Up-to-date		Proteomics	feature_alignment	galaxyp	https://github.com/msproteomicstools/msproteomicstools/blob/master/TRIC-README.md	0.11.0	msproteomicstools	0.11.0	(0/1)	(0/1)	(1/1)
filter_by_fasta_ids	426	filter_by_fasta_ids	Filter FASTA on the headers and/or the sequences						To update		Fasta Manipulation, Proteomics	filter_by_fasta_ids	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/filter_by_fasta_ids	2.3	python		(1/1)	(1/1)	(1/1)
flashlfq	17	flashlfq	FlashLFQ mass-spectrometry proteomics label-free quantification						To update	https://github.com/smith-chem-wisc/FlashLFQ	Proteomics	flashlfq	galaxyp	 https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/flashlfq	1.0.3.1	flashlfq	1.2.6	(0/1)	(1/1)	(1/1)
gffcompare_to_bed	131	gffcompare_to_bed	Filter and convert a gffCompare GTF to BED						To update	https://github.com/gpertea/gffcompare/	Convert Formats	gffcompare_to_bed	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/gffcompare_to_bed	0.2.1	python		(1/1)	(1/1)	(1/1)
hardklor	2	hardklor, kronik	Hardklör						To update		Proteomics	hardklor	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tools/hardklor	2.30.1+galaxy1	hardklor	2.3.2	(0/2)	(0/2)	(2/2)
idconvert	4	idconvert	Convert mass spectrometry identification files on linux or MacOSX						To update		Proteomics	idconvert	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msconvert		proteowizard	3_0_9992	(0/1)	(0/1)	(1/1)
lfq_protein_quant	3	lfq_protein_quant	Enable protein summarisation and quantitation						To update	https://github.com/compomics/LFQ_galaxy_p	Proteomics	lfq_protein_quant	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/lfq_protein_quant	1.0	bioconductor-msnbase	2.28.1	(0/1)	(0/1)	(1/1)
lumpy_sv	50	lumpy	Find structural variations						To update	http://artbio.fr	Variant Analysis	lumpy_sv	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/lumpy_sv	1.2.2	lumpy-sv	0.3.1	(0/1)	(0/1)	(0/1)
manta	8	manta	Structural variant and indel caller for mapped sequencing data						To update	http://artbio.fr	Variant Analysis	manta	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/manta	1.6	samtools	1.19	(0/1)	(0/1)	(1/1)
map_peptides_to_bed	1	map_peptides_to_bed	Map peptides to a reference genome for display by a genome browser						To update		Proteomics	map_peptides_to_bed	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/map_peptides_to_bed	0.2	biopython	1.70	(0/1)	(0/1)	(1/1)
maxquant	380	maxquant, maxquant_mqpar	wrapper for MaxQuant						Up-to-date	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/maxquant	Proteomics	maxquant	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/maxquant	2.0.3.0	maxquant	2.0.3.0	(2/2)	(2/2)	(2/2)
meta_proteome_analyzer	10	meta_proteome_analyzer	MetaProteomeAnalyzer						Up-to-date	https://github.com/compomics/meta-proteome-analyzer/	Proteomics	meta_proteome_analyzer	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/meta_proteome_analyzer	2.0.0	mpa-portable	2.0.0	(0/1)	(0/1)	(1/1)
metagene_annotator	115	metagene_annotator	MetaGeneAnnotator gene-finding program for prokaryote and phage						To update		Sequence Analysis	metagene_annotator	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/metagene_annotator	1.0.0	metagene_annotator	1.0	(0/1)	(0/1)	(1/1)
metanovo	15	metanovo	Produce targeted databases for mass spectrometry analysis.						Up-to-date	https://github.com/uct-cbio/proteomics-pipelines	Proteomics	metanovo	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/metanovo	1.9.4	metanovo	1.9.4	(0/1)	(0/1)	(1/1)
morpheus	4	morpheus	Morpheus MS Search Application						To update		Proteomics	morpheus	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/morpheus	2.255.0	morpheus	287	(0/1)	(1/1)	(1/1)
msconvert	189	msconvert	msconvert Convert and/or filter mass spectrometry files (including vendor formats) using the official Docker container						To update		Proteomics	msconvert	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msconvert	3.0.20287			(1/1)	(1/1)	(1/1)
msgfplus	5	msgfplus	MSGF+						To update		Proteomics	msgfplus	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msgfplus	0.5	msgf_plus	2023.01.1202	(0/1)	(0/1)	(1/1)
msmetaenhancer	1	msmetaenhancer		msmetaenhancer	MSMetaEnhancer	Tool for mass spectra metadata annotation.	Annotation, Standardisation and normalisation	Metabolomics, Compound libraries and screening, Data submission, annotation and curation	Up-to-date	https://github.com/RECETOX/MSMetaEnhancer	Metabolomics		recetox	https://github.com/RECETOX/galaxytools/tree/master/tools/msmetaenhancer	0.3.0	msmetaenhancer	0.3.0	(0/1)	(1/1)	(1/1)
msms_extractor	1	msms_extractor	Extract MS/MS scans from the mzML file(s) based on PSM report.						To update		Proteomics	msms_extractor	galaxyp		1.0.0	proteowizard	3_0_9992	(0/1)	(0/1)	(1/1)
msstats	144	msstats	MSstats tool for analyzing mass spectrometry proteomic datasets						To update	https://github.com/MeenaChoi/MSstats	Proteomics		galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msstats	4.0.0	bioconductor-msstats	4.10.0	(1/1)	(1/1)	(1/1)
msstatstmt	71	msstatstmt	MSstatsTMT protein significance analysis in shotgun mass spectrometry-based proteomic experiments with tandem mass tag (TMT) labeling						To update	http://msstats.org/msstatstmt/	Proteomics	msstatstmt	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/msstatstmt	2.0.0	bioconductor-msstatstmt	2.10.0	(0/1)	(1/1)	(1/1)
mt2mq	19	mt2mq	Tool to prepare metatranscriptomic outputs from ASaiM for Metaquantome						To update		Proteomics	mt2mq	galaxyp		1.1.0	r-tidyverse		(0/1)	(0/1)	(1/1)
mz_to_sqlite	33	mz_to_sqlite	Creates a SQLite database for proteomics data						To update		Proteomics	mz_to_sqlite	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/mz_to_sqlite	2.1.1+galaxy0	mztosqlite	2.1.1	(1/1)	(1/1)	(1/1)
obisindicators	4	obisindicators, obis_data	Compute biodiveristy indicators for marine data from obis						To update	https://github.com/Marie59/obisindicators	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/obisindicators	0.0.2	r-base		(1/2)	(0/2)	(1/2)
packmol	15	packmol	PACKMOL is a package for creating starting structures for Molecular Dynamics simulations						To update	http://m3g.iqm.unicamp.br/packmol/home.shtml	Molecular Dynamics, Computational chemistry	packmol	chemteam	https://github.com/galaxycomputationalchemistry/galaxy-tools-compchem	18.169.1	packmol		(1/1)	(0/1)	(1/1)
pathifier	10	pathifier	pathifier						To update	https://	Transcriptomics, Statistics	pathifier	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/pathifier	1.0.2	r-optparse	1.3.2	(0/1)	(0/1)	(1/1)
pep_pointer	9	pep_pointer	PepPointer categorizes peptides by their genomic coordinates.						To update		Genomic Interval Operations, Proteomics	pep_pointer	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/pep_pointer	0.1.3+galaxy1	python		(1/1)	(1/1)	(1/1)
pepquery	23	pepquery	A peptide-centric MS search engine for novel peptide identification and validation.						To update	https://pepquery.org	Proteomics	pepquery	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/pepquery	1.6.2	pepquery	2.0.2	(0/1)	(0/1)	(1/1)
pepquery2	10	pepquery2, pepquery2_index, pepquery2_show_sets	PepQuery2 peptide-centric MS search for peptide identification and validation						Up-to-date	https://pepquery.org	Proteomics	pepquery2	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/pepquery2	2.0.2	pepquery	2.0.2	(0/3)	(0/3)	(3/3)
peptide_genomic_coordinate	9	peptide_genomic_coordinate	Gets genomic coordinate of peptides based on the information in mzsqlite and genomic mapping sqlite files						To update		Proteomics	peptide_genomic_coordinate	galaxyp		1.0.0	python		(1/1)	(1/1)	(1/1)
percolator	2	batched_set_list_creator, percolator, percolator_input_converters, pout2mzid	Percolator						Up-to-date		Proteomics	percolator	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tools/percolator	3.5	percolator	3.5	(0/4)	(4/4)	(4/4)
proteomiqon_joinquantpepionswithproteins	4	proteomiqon_joinquantpepionswithproteins	The tool JoinQuantPepIonsWithProteins combines results from ProteinInference and PSMBasedQuantification.						To update	https://csbiology.github.io/ProteomIQon/tools/JoinQuantPepIonsWithProteins.html	Proteomics	proteomiqon_joinquantpepionswithproteins	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_joinquantpepionswithproteins	0.0.1	proteomiqon-joinquantpepionswithproteins	0.0.2	(0/1)	(0/1)	(1/1)
proteomiqon_labeledproteinquantification	5	proteomiqon_labeledproteinquantification	The tool LabeledProteinQuantification estimates protein abundances using quantified peptide ions.						To update	https://csbiology.github.io/ProteomIQon/tools/LabeledProteinQuantification.html	Proteomics	proteomiqon_labeledproteinquantification	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_labeledproteinquantification	0.0.1	proteomiqon-labeledproteinquantification	0.0.3	(0/1)	(0/1)	(1/1)
proteomiqon_labelfreeproteinquantification	3	proteomiqon_labelfreeproteinquantification	The tool LabelFreeProteinQuantification estimates protein abundances using quantified peptide ions.						To update	https://csbiology.github.io/ProteomIQon/tools/LabelfreeProteinQuantification.html	Proteomics	proteomiqon_labelfreeproteinquantification	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_labelfreeproteinquantification	0.0.1	proteomiqon-labelfreeproteinquantification	0.0.3	(0/1)	(0/1)	(1/1)
proteomiqon_mzmltomzlite	5	proteomiqon_mzmltomzlite	The tool MzMLToMzLite allows to convert mzML files to mzLite files.						Up-to-date	https://csbiology.github.io/ProteomIQon/tools/MzMLToMzLite.html	Proteomics	proteomiqon_mzmltomzlite	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomIQon_MzMLToMzLite	0.0.8	proteomiqon-mzmltomzlite	0.0.8	(0/1)	(0/1)	(1/1)
proteomiqon_peptidedb	6	proteomiqon_peptidedb	The tool ProteomIQon PeptideDB creates a peptide database in the SQLite format.						Up-to-date	https://csbiology.github.io/ProteomIQon/tools/PeptideDB.html	Proteomics	proteomiqon_peptidedb	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_peptidedb	0.0.7	proteomiqon-peptidedb	0.0.7	(0/1)	(0/1)	(1/1)
proteomiqon_peptidespectrummatching	4	proteomiqon_peptidespectrummatching	Given raw an MS run in the mzLite format, this tool iterates across all MS/MS scans, determines precursor charge states and possible peptide spectrum matches using reimplementations of SEQUEST,Andromeda and XTandem.						Up-to-date	https://csbiology.github.io/ProteomIQon/tools/PeptideSpectrumMatching.html	Proteomics	proteomiqon_peptidespectrummatching	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_peptidespectrummatching	0.0.7	proteomiqon-peptidespectrummatching	0.0.7	(0/1)	(0/1)	(1/1)
proteomiqon_proteininference	4	proteomiqon_proteininference	MS-based shotgun proteomics estimates protein abundances using a proxy: peptides. The process of 'Protein Inference' is concerned with the mapping of identified peptides to the proteins they putatively originated from.						Up-to-date	https://csbiology.github.io/ProteomIQon/tools/ProteinInference.html	Proteomics	proteomiqon_proteininference	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_proteininference	0.0.7	proteomiqon-proteininference	0.0.7	(0/1)	(0/1)	(1/1)
proteomiqon_psmbasedquantification	4	proteomiqon_psmbasedquantification	The PSMBasedQuantification tool was designed to allow label-free quantification as well as quantification of full metabolic labeled samples.						To update	https://csbiology.github.io/ProteomIQon/tools/PSMBasedQuantification.html	Proteomics	proteomiqon_psmbasedquantification	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_psmbasedquantification	0.0.8	proteomiqon-psmbasedquantification	0.0.9	(0/1)	(0/1)	(1/1)
proteomiqon_psmstatistics	4	proteomiqon_psmstatistics	The PSMStatistics tool utilizes semi supervised machine learning techniques to integrate search engine scores as well as the mentioned quality scores into one single consensus score.						Up-to-date	https://csbiology.github.io/ProteomIQon/tools/PSMStatistics.html	Proteomics	proteomiqon_psmstatistics	galaxyp	https://github.com/galaxyproteomics/tools-galaxyp/tree/master/tools/proteomiqon_psmstatistics	0.0.8	proteomiqon-psmstatistics	0.0.8	(0/1)	(0/1)	(1/1)
