Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)
smallgenomeutilities	smgu_frameshift_deletions_checks	Set of utilities for manipulating small viral genome data.	v-pipe	v-pipe		V-pipe	Bioinformatics pipeline for the analysis of next-generation sequencing data derived from intra-host viral populations.	Read pre-processing, Sequence alignment, Genetic variation analysis	Genomics, Population genetics, Workflows, Virology, Sequencing	Up-to-date	https://github.com/cbg-ethz/smallgenomeutilities	Sequence Analysis	smallgenomeutilities	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/smallgenomeutilities	https://github.com/galaxyproject/tools-iuc/tree/main/tools/smallgenomeutilities	0.4.1	smallgenomeutilities	0.4.1	Read pre-processing, Sequence alignment, Genetic variation analysis	Genomics, Population genetics, Workflows, Virology, Sequencing	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	121
smudgeplot	smudgeplot	Inference of ploidy and heterozygosity structure using whole genome sequencing	smudgeplots	smudgeplots		Smudgeplots	Reference-free profiling of polyploid genomes | Inference of ploidy and heterozygosity structure using whole genome sequencing data | Smudgeplots are computed from raw or even better from trimmed reads and show the haplotype structure using heterozygous kmer pairs. For example: | This tool extracts heterozygous kmer pairs from kmer dump files and performs gymnastics with them. We are able to disentangle genome structure by comparing the sum of kmer pair coverages (CovA + CovB) to their relative coverage (CovA / (CovA + CovB)). Such an approach also allows us to analyze obscure genomes with duplications, various ploidy levels, etc | GenomeScope 2.0 and Smudgeplots: Reference-free profiling of polyploid genomes Timothy Rhyker Ranallo-Benavidez, Kamil S. Jaron, Michael C. Schatz bioRxiv 747568; doi: https://doi.org/10.1101/747568	Sequence trimming, Genotyping, k-mer counting	Sequence assembly, Genetic variation, Mathematics	Up-to-date	https://github.com/KamilSJaron/smudgeplot	Assembly	smudgeplot	galaxy-australia	https://github.com/galaxyproject/tools-iuc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/smudgeplot	0.2.5	smudgeplot	0.2.5	Sequence trimming, Genotyping, k-mer counting	Sequence assembly, Genetic variation, Mathematics	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	22	203
snap	snap, snap_training	SNAP is a general purpose gene finding program suitable for both eukaryotic and prokaryotic genomes.	snap	snap		SNAP	The Semi-HMM-based Nucleic Acid Parser is a gene prediction tool.	Gene prediction	DNA, DNA polymorphism, Genetics	Up-to-date	https://github.com/KorfLab/SNAP	Sequence Analysis	snap	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snap	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snap	2013_11_29	snap	2013_11_29	Gene prediction	DNA polymorphism, Genetics	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	133	1349
snapatac2	snapatac2_clustering, snapatac2_peaks_and_motif, snapatac2_plotting, snapatac2_preprocessing	SnapATAC2 – A Python/Rust package for single-cell epigenomics analysis								To update	https://kzhang.org/SnapATAC2/	Epigenetics, Sequence Analysis	snapatac2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snapatac2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snapatac2	2.5.3					0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sniffles	sniffles	Galaxy wrapper for sniffles	sniffles	sniffles		Sniffles	An algorithm for structural variation detection from third generation sequencing alignment.	Sequence analysis, Structural variation detection	DNA structural variation, Sequencing	To update	https://github.com/fritzsedlazeck/Sniffles	Sequence Analysis	sniffles	iuc	https://github.com/galaxyproject/tools-iuc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/sniffles	1.0.12	sniffles	2.3.3	Sequence analysis, Structural variation detection	Sequencing	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	58	919
snipit	snipit	Summarise snps relative to a reference sequence	snipit	snipit		snipit	Summarise snps relative to a reference sequence	Base position variability plotting	Virology	Up-to-date	https://github.com/aineniamh/snipit	Variant Analysis, Sequence Analysis	snipit	iuc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snipit	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snipit	1.2	snipit	1.2	Base position variability plotting	Virology	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	669
snippy	snippy_core, snippy, snippy_clean_full_aln	Contains the snippy tool for characterising microbial snps	snippy	snippy		snippy	Rapid haploid variant calling and core SNP phylogeny generation.	Phylogenetic tree visualisation, Phylogenetic tree generation, Variant calling	Genomics, Model organisms, DNA polymorphism, Phylogenetics	To update	https://github.com/tseemann/snippy	Sequence Analysis	snippy	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snippy	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snippy		snippy	4.6.0	Phylogenetic tree visualisation, Variant calling	Genomics, Model organisms, DNA polymorphism, Phylogenetics	3	3	3	3	3	3	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1372	105708
snp-dists	snp_dists	Compute pairwise SNP distance matrix from a FASTA sequence alignment								Up-to-date	https://github.com/tseemann/snp-dists	Variant Analysis	snp_dists	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snp-dists	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snp-dists	0.8.2	snp-dists	0.8.2			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	367	4558
snp-sites	snp_sites	Finds SNP sites from a multi-FASTA alignment file								Up-to-date	https://github.com/sanger-pathogens/snp-sites	Variant Analysis	snp_sites	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snp-sites	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snp-sites	2.5.1	snp-sites	2.5.1			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	284	5107
snpeff	snpEff, snpEff_build_gb, snpEff_databases, snpEff_download, snpEff_get_chr_names	SnpEff is a genetic variant annotation and effect prediction toolbox								To update	http://snpeff.sourceforge.net/	Genome-Wide Association Study, Variant Analysis	snpeff	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/snpeff	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/snpeff		biopython	1.70			5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	5	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	5	5	2676	95592
snpeff-covid19	snpeff_sars_cov_2	SnpEff, the COVID-19 version, is a genetic variant annotation and effect prediction toolbox	snpeff	snpeff		snpEff	Variant annotation and effect prediction tool. It annotates and predicts the effects of variants on genes and proteins (such as amino acid changes).	SNP detection	DNA polymorphism, Genetic variation, Nucleic acid sites, features and motifs	To update	http://snpeff.sourceforge.net/	Genome-Wide Association Study, Variant Analysis	snpeff_sars_cov_2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/snpeff	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snpeff-covid19				SNP detection	DNA polymorphism, Nucleic acid sites, features and motifs	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	533	760352
snpfreqplot	snpfreqplot	Generates a heatmap of allele frequencies grouped by variant type for SARS-CoV-2 data								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snpfreqplot/	Variant Analysis	snpfreqplot	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/snpfreqplot/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/snpfreqplot	1.0	r-base				1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	156	3530
snpsift	snpSift_annotate, snpSift_caseControl, snpSift_extractFields, snpSift_filter, snpSift_int, snpSift_rmInfo, snpsift_vartype, snpSift_vcfCheck	snpEff SnpSift tools from Pablo Cingolani								To update	http://snpeff.sourceforge.net/SnpSift.html	Variant Analysis	snpsift	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/snpsift/snpsift	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/snpsift/snpsift		snpsift	5.2			8	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	8	8	1352	5114712
snpsift_dbnsfp	snpSift_dbnsfp	snpEff SnpSift dbnsfp tool from Pablo Cingolani								To update	http://snpeff.sourceforge.net/SnpSift.html#dbNSFP	Variant Analysis	snpsift_dbnsfp	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/snpsift/snpsift_dbnsfp	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/snpsift/snpsift_dbnsfp		snpsift	5.2			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	46
snpsift_genesets	snpSift_geneSets	Annotate SnpEff vcf with genesets such as Gene Ontology (GO), KEGG, Reactome								To update	http://snpeff.sourceforge.net/SnpSift.html#geneSets	Variant Analysis	snpsift_genesets	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tool_collections/snpsift/snpsift_genesets/	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/snpsift/snpsift_genesets		snpsift	5.2			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	31	528
socru	socru	Order and orientation of complete bacterial genomes								To update	https://github.com/quadram-institute-bioscience/socru	Sequence Analysis	socru	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/socru	https://github.com/galaxyproject/tools-iuc/tree/main/tools/socru	2.1.7	socru	2.2.4			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	621
sonneityping	sonneityping	Scripts for parsing Mykrobe predict results for Shigella sonnei.	sonneityping	sonneityping		sonneityping	Scripts for parsing Mykrobe predict results for Shigella sonnei.	Antimicrobial resistance prediction, Variant calling, Genotyping	Whole genome sequencing, Genotype and phenotype, Genetic variation, Metagenomics	Up-to-date	https://github.com/katholt/sonneityping	Sequence Analysis	sonneityping	iuc	https://github.com/katholt/sonneityping	https://github.com/galaxyproject/tools-iuc/tree/main/tools/sonneityping	20210201	sonneityping	20210201	Antimicrobial resistance prediction, Variant calling, Genotyping	Whole genome sequencing, Genotype and phenotype, Genetic variation, Metagenomics	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
spades	spades_biosyntheticspades, spades_coronaspades, spades_metaplasmidspades, metaspades, spades_metaviralspades, spades_plasmidspades, rnaspades, spades_rnaviralspades, spades	SPAdes is an assembly toolkit containing various assembly pipelines. It implements the following 4 stages: assembly graph construction, k-bimer adjustment, construction of paired assembly graph and contig construction.	spades	rnaspades, spades, biosyntheticspades, metaspades, rnaviralspades, plasmidspades, coronaspades, metaviralspades, metaplasmidspades		SPAdes	St. Petersburg genome assembler – is intended for both standard isolates and single-cell MDA bacteria assemblies. SPAdes 3.9 works with Illumina or IonTorrent reads and is capable of providing hybrid assemblies using PacBio, Oxford Nanopore and Sanger reads. Additional contigs can be provided and can be used as long reads.	Genome assembly	Sequence assembly	To update	https://github.com/ablab/spades	Assembly, RNA, Metagenomics	spades	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/spades	https://github.com/galaxyproject/tools-iuc/tree/main/tools/spades	3.15.5	spades	4.0.0	Genome assembly	Sequence assembly	9	9	9	9	9	9	9	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	8	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	9	3	3547	72953
spaln	list_spaln_tables, spaln	Spaln (space-efficient spliced alignment) maps and aligns a set of cDNA or protein sequences onto a whole genomic sequence.								To update	http://www.genome.ist.i.kyoto-u.ac.jp/~aln_user/spaln/	Sequence Analysis, Genome annotation	spaln	iuc	https://github.com/ogotoh/spaln	https://github.com/galaxyproject/tools-iuc/tree/main/tools/spaln	2.4.9	python				2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	34	446
spotyping	spotyping	SpoTyping allows fast and accurate in silico Mycobacterium spoligotyping from sequence reads	spotyping	spotyping		SpoTyping	Fast and accurate in silico Mycobacterium spoligotyping from sequence reads.	Variant pattern analysis	Microbiology, Sequencing, Sequence composition, complexity and repeats, Genetic variation	Up-to-date	https://github.com/xiaeryu/SpoTyping-v2.0	Sequence Analysis	spotyping	iuc	https://github.com/xiaeryu/SpoTyping-v2.0/tree/master/SpoTyping-v2.0-commandLine	https://github.com/galaxyproject/tools-iuc/tree/main/tools/spotyping	2.1	spotyping	2.1	Variant pattern analysis	Microbiology, Sequencing, Sequence composition, complexity and repeats, Genetic variation	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	1278
spyboat	spyboat	Wavelet analysis for 3d-image stacks								To update	http://github.com/tensionhead/spyboat	Imaging, Graphics	spyboat	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/packages/spyboat	https://github.com/galaxyproject/tools-iuc/tree/main/tools/spyboat	0.1.2	spyboat				0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	67
sra-tools	fasterq_dump, fastq_dump, sam_dump	NCBI Sequence Read Archive toolkit utilities	sra-tools	sra-tools		SRA Software Toolkit	The SRA Toolkit and SDK from NCBI is a collection of tools and libraries for using data in the INSDC Sequence Read Archives.	Data handling	DNA, Genomics, Sequencing	Up-to-date	https://github.com/ncbi/sra-tools	Data Source, Fastq Manipulation	sra_tools	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/sra-tools	https://github.com/galaxyproject/tools-iuc/tree/main/tools/sra-tools	3.1.1	sra-tools	3.1.1	Data handling	DNA, Genomics, Sequencing	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	3	6247	350032
srst2	srst2	SRST2 Short Read Sequence Typing for Bacterial Pathogens	srst2	srst2		srst2	Short Read Sequence Typing for Bacterial Pathogens	Multilocus sequence typing	Whole genome sequencing, Public health and epidemiology	To update	http://katholt.github.io/srst2/	Metagenomics	srst2	iuc	https://github.com/katholt/srst2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/srst2	0.2.0	samtools	1.20	Multilocus sequence typing	Whole genome sequencing, Public health and epidemiology	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	205
stacks	stacks_assembleperead, stacks_clonefilter, stacks_cstacks, stacks_denovomap, stacks_genotypes, stacks_populations, stacks_procrad, stacks_pstacks, stacks_refmap, stacks_rxstacks, stacks_sstacks, stacks_stats, stacks_ustacks	Stacks is a software pipeline for building loci from short-read sequences, such as RAD-seq	stacks	stacks		Stacks	Developed to work with restriction enzyme based sequence data, such as RADseq, for building genetic maps and conducting population genomics and phylogeography analysis.	Data handling	Mapping, Population genetics	To update	http://catchenlab.life.illinois.edu/stacks/	Sequence Analysis	stacks	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/stacks	https://github.com/galaxyproject/tools-iuc/tree/main/tools/stacks		stacks	2.65	Data handling	Mapping, Population genetics	0	13	13	12	0	13	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	152	11635
stacks2	stacks2_clonefilter, stacks2_cstacks, stacks2_denovomap, stacks2_gstacks, stacks2_kmerfilter, stacks2_populations, stacks2_procrad, stacks2_refmap, stacks2_shortreads, stacks2_sstacks, stacks2_tsv2bam, stacks2_ustacks	Stacks is a software pipeline for building loci from short-read sequences, such as RAD-seq								To update	http://catchenlab.life.illinois.edu/stacks/	Sequence Analysis		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/stacks2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/stacks2	2.55	stacks	2.65			0	12	12	12	0	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	238	7292
star_fusion	star_fusion	STAR Fusion detects fusion genes in RNA-Seq data after running RNA-STAR								To update		Sequence Analysis, Transcriptomics	star_fusion	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/star_fusion	https://github.com/galaxyproject/tools-iuc/tree/main/tools/star_fusion	0.5.4-3+galaxy1	star-fusion	1.13.0			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	35	1212
straindesign	straindesign_analyzing_model, straindesign_reduce_model, straindesign_simulate_deletion	Toolbox to optimize biological model								To update	https://github.com/brsynth/straindesign	Systems Biology, Synthetic Biology	straindesign	iuc	https://github.com/brsynth/straindesign	https://github.com/galaxyproject/tools-iuc/tree/main/tools/straindesign	3.2.2	straindesign	3.2.3			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
strelka	strelka_germline, strelka_somatic									Up-to-date	https://github.com/Illumina/strelka/	Variant Analysis	strelka	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/strelka	https://github.com/galaxyproject/tools-iuc/tree/main/tools/strelka	2.9.10	strelka	2.9.10			2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	53	549
stringtie	stringtie, stringtie_merge	StringTie is a fast and highly efficient assembler of RNA-Seq alignments into potential transcripts.	stringtie	stringtie		StringTie	Fast and highly efficient assembler of RNA-Seq alignments into potential transcripts. It uses a novel network flow algorithm as well as an optional de novo assembly step to assemble and quantitate full-length transcripts representing multiple splice variants for each gene locus.	Transcriptome assembly, RNA-Seq analysis	Transcriptomics, RNA-seq	Up-to-date	http://ccb.jhu.edu/software/stringtie/	Transcriptomics	stringtie	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/stringtie	https://github.com/galaxyproject/tools-iuc/tree/main/tools/stringtie	2.2.3	stringtie	2.2.3	Transcriptome assembly, RNA-Seq analysis	Transcriptomics	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2165	167659
structure	structure	for using multi-locus genotype data to investigate population structure.	structure	structure		Structure	The program structureis a free software package for using multi-locus genotype data to investigate population structure. Its uses include inferring the presence of distinct populations, assigning individuals to populations, studying hybrid zones, identifying migrants and admixed individuals, and estimating population allele frequencies in situations where many individuals are migrants or admixed.	Genetic variation analysis	Population genetics	Up-to-date		Phylogenetics, Variant Analysis	structure	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/structure	https://github.com/galaxyproject/tools-iuc/tree/main/tools/structure	2.3.4	structure	2.3.4	Genetic variation analysis	Population genetics	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	59	2623
structureharvester	structureharvester	for parsing STRUCTURE outputs and for performing the Evanno method								Up-to-date		Phylogenetics, Variant Analysis	structureharvester	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/structureharvester	https://github.com/galaxyproject/tools-iuc/tree/main/tools/structureharvester	0.6.94	structureharvester	0.6.94			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
